ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
MAL_HUAI_TR_659,"I was convinced that I could not connect to the BSNL's network, but it was convinced that Geo's plan can take.",AI,"എനിക്ക് ബിഎസ്എൻഎല്ലിന്റെ നെറ്റ്വർക്കിലേക്ക് കണക്റ്റുചെയ്യാൻ കഴിയുന്നില്ലെന്ന് എനിക്ക് ബോധ്യമുണ്ട്, പക്ഷേ ജിയോയുടെ പദ്ധതി നടത്താൻ കഴിയുമെന്ന് ബോധ്യപ്പെട്ടു."
MAL_HUAI_TR_660,"BSNL 5G Pole, Even 4G speed fell, it became lost.",AI,"ബിഎസ്എൻഎൽ 5 ജി പോൾ 4 ജി വേഗത കുറഞ്ഞു, അത് നഷ്ടപ്പെട്ടു."
MAL_HUAI_TR_661,"BSNL service is often the clots, and I am a private net provider user.",AI,"ബിഎസ്എൻഎൽ സേവനം പലപ്പോഴും കട്ടപിടിച്ചതാണ്, ഞാൻ ഒരു സ്വകാര്യ നെറ്റ് ദാതാവാണ് ഉപയോക്താവ്."
MAL_HUAI_TR_662,"Airtel, Geo and BSNL have all tested, but now you can trust Geo only.",AI,"എയർടെൽ, ജിയോ, ബിഎസ്എൻഎൽ എല്ലാം പരീക്ഷിച്ചു, പക്ഷേ ഇപ്പോൾ നിങ്ങൾക്ക് ജിയോയെ മാത്രമേ വിശ്വസിക്കാൻ കഴിയൂ."
MAL_HUAI_TR_663,"4G is usually working in BSNL, but not always steble.",AI,"4 ജി സാധാരണയായി ബിഎസ്എൻഎല്ലിൽ പ്രവർത്തിക്കുന്നു, പക്ഷേ എല്ലായ്പ്പോഴും കുരീകരിക്കപ്പെടുന്നില്ല."
MAL_HUAI_TR_664,"In the case of your 4G services, Geo, Airtel Fast, BSNL did not use it.",AI,"നിങ്ങളുടെ 4 ജി സേവനങ്ങളുടെ കാര്യത്തിൽ ജിയോ, എയർടെൽ ഫാസ്റ്റ്, ബിഎസ്എൻഎൽ അത് ഉപയോഗിച്ചില്ല."
MAL_HUAI_TR_665,"Airtel and Geo in Geo is strongly, but the BSNL is late to get 5g.",AI,"എയർടെല്ലും ജിയോയും ജിയോയും ശക്തമായി, പക്ഷേ ബിഎസ്എൻഎൽ 5 ജി നേടാൻ വൈകി."
MAL_HUAI_TR_666,"Gadgets purchased from Amazon themselves are good, but sometimes only at least time.",AI,"ആമസോണിൽ നിന്ന് വാങ്ങിയ ഗാഡ്ജെറ്റുകൾ സ്വയം നല്ലതാണ്, പക്ഷേ ചിലപ്പോൾ കുറഞ്ഞത് സമയമെങ്കിലും."
MAL_HUAI_TR_667,"The Bluetooth speaker will connect, so I'm good.",AI,"ബ്ലൂടൂത്ത് സ്പീക്കർ ബന്ധിപ്പിക്കും, അതിനാൽ ഞാൻ നല്ലവനാണ്."
MAL_HUAI_TR_668,This Smart Watch bought from Amazon has changed my decli life.,AI,ആമസോണിൽ വാങ്ങിയ ഈ സ്മാർട്ട് വാച്ച് എന്റെ ഡെയ്ഫി ജീവിതത്തെ മാറ്റിമറിച്ചു.
MAL_HUAI_TR_669,Sometimes the products purchased from Amazon are not too long but the price gets less.,AI,ചില സമയങ്ങളിൽ ആമസോണിൽ നിന്ന് വാങ്ങിയ ഉൽപ്പന്നങ്ങൾ വളരെ ദൈർഘ്യമില്ലെങ്കിലും വില കുറയുന്നു.
MAL_HUAI_TR_670,"Good gadgets are available in Amazon, but sometimes the Quality loosen and checking the reviews.",AI,"നല്ല ഗാഡ്ജെറ്റുകൾ ആമസോണിൽ ലഭ്യമാണ്, പക്ഷേ ചിലപ്പോൾ ഗുണനിലവാരം അവലോകനം ചെയ്യുകയും പരിശോധിക്കുകയും ചെയ്യുന്നു."
MAL_HUAI_TR_671,"The phone purchased from Amazon has a good screen quality, but the battery will not last long.",AI,"ആമസോണിൽ നിന്ന് വാങ്ങിയ ഫോണിന് ഒരു നല്ല സ്ക്രീൻ ഗുണനിലവാരമുള്ളതാണ്, പക്ഷേ ബാറ്ററി നീണ്ടുനിൽക്കില്ല."
MAL_HUAI_TR_672,"Anyway, this water proof House Gadget Gadget has received a reluctant experience.",AI,"എന്തായാലും, ഈ വാട്ടർ പ്രൂഫ് ഹ House സ് ഗാഡ്ജെറ്റിന് ഒരു വിമുഖത ലഭിച്ചു."
MAL_HUAI_TR_673,Stand bought from Amazon has become a useful propet that is useful for me.,AI,ആമസോണിൽ നിന്ന് വാങ്ങിയ സ്റ്റാൻഡ് എനിക്ക് ഉപയോഗപ്രദമായ ഉപയോഗപ്രദമായ ഒരു പ്രൊപ്പപ്പുമായി മാറിയിരിക്കുന്നു.
MAL_HUAI_TR_674,"This airpodes was bought to achieve great efficiency, but the price was very evaluated.",AI,"വലിയ കാര്യക്ഷമത കൈവരിക്കാൻ ഈ എയർപോഡുകൾ വാങ്ങി, പക്ഷേ വില വളരെ വിലയിരുത്തി."
MAL_HUAI_TR_675,"When using the Bluetooth receiver, it does not experience a big change, but the price is low.",AI,"ബ്ലൂടൂത്ത് റിസീവർ ഉപയോഗിക്കുമ്പോൾ, അത് ഒരു വലിയ മാറ്റം അനുഭവിക്കുന്നില്ല, പക്ഷേ വില കുറവാണ്."
MAL_HUAI_TR_676,"This Bluetooth speaker will be very easily charged, but it takes a time.",AI,"ഈ ബ്ലൂടൂത്ത് സ്പീക്കർ വളരെ എളുപ്പത്തിൽ ചാർജ്ജ് ചെയ്യും, പക്ഷേ അത് ഒരു സമയം എടുക്കും."
MAL_HUAI_TR_677,"Smaller products are offered easily in size, but only the suitable for use should be used.",AI,"ചെറിയ ഉൽപ്പന്നങ്ങൾ എളുപ്പത്തിൽ വലുപ്പത്തിൽ വാഗ്ദാനം ചെയ്യുന്നു, പക്ഷേ ഉപയോഗത്തിന് അനുയോജ്യമായത് മാത്രമേ ഉപയോഗിക്കാവൂ."
MAL_HUAI_TR_678,"I have a good experience with this priceful gadgets, but there will be additional features that cost the price.",AI,"ഈ വിലയുള്ള ഗാഡ്ജെറ്റുകളുമായി എനിക്ക് നല്ല അനുഭവം ഉണ്ട്, പക്ഷേ വിലയ്ക്ക് വിലയുള്ള അധിക സവിശേഷതകൾ ഉണ്ടാകും."
MAL_HUAI_TR_679,This smart reblorer from Amazon is easily charging on the phone.,AI,ആമസോണിൽ നിന്നുള്ള ഈ സ്മാർട്ട് റെബ്ലോക്കർ ഫോണിൽ എളുപ്പത്തിൽ ചാർജ്ജുചെയ്യുന്നു.
MAL_HUAI_TR_680,"When you looked at how this Powerbank is doing, it gives complete quality of quality.",AI,"ഈ പവർബാങ്ക് എങ്ങനെ പ്രവർത്തിക്കുന്നുവെന്ന് നിങ്ങൾ നോക്കുമ്പോൾ, അത് ഗുണനിലവാരത്തിന്റെ പൂർണ്ണ ഗുണം നൽകുന്നു."
MAL_HUAI_TR_681,This smartphone stands bought from Amazon gave me very useful experience.,AI,ആമസോണിൽ നിന്ന് വാങ്ങിയ ഈ സ്മാർട്ട്ഫോൺ സ്റ്റാൻഡുകൾ എനിക്ക് വളരെ ഉപയോഗപ്രദമായ അനുഭവം നൽകി.
MAL_HUAI_TR_682,"The capacity of this Power Bank is very large, and other models from Amazon have a stabilized increase.",AI,"ഈ പവർ ബാങ്കിന്റെ ശേഷി വളരെ വലുതാണ്, ആമസോണിൽ നിന്നുള്ള മറ്റ് മോഡലുകൾക്ക് സ്ഥിരത വർദ്ധനവുണ്ട്."
MAL_HUAI_TR_683,"This propett is purchased from Amazon is acting useful, but sometimes costs are sometimes added.",AI,"ആമസോണിൽ നിന്ന് വാങ്ങിയ ഈ പ്രോപ്പർട്ടി ഉപയോഗപ്രദമാണ്, പക്ഷേ ചിലപ്പോൾ ചെലവ് ചിലപ്പോൾ ചേർക്കുന്നു."
MAL_HUAI_TR_684,"This scooter from Amazon is completely excelent, but there may be some problem in its battery Life.",AI,"ആമസോണിൽ നിന്നുള്ള ഈ സ്കൂട്ടർ പൂർണ്ണമായും മികവാണ്, പക്ഷേ അതിന്റെ ബാറ്ററി ജീവിതത്തിൽ ചില പ്രശ്നങ്ങളുണ്ടാകാം."
MAL_HUAI_TR_685,"When you bought this USB hub from Amazon, it is easily connected to all devices.",AI,"നിങ്ങൾ ഈ യുഎസ്ബി ഹബ് വാങ്ങിയപ്പോൾ, ആമസോണിൽ നിന്ന് ഇത് എല്ലാ ഉപകരണങ്ങളുമായും എളുപ്പത്തിൽ ബന്ധിപ്പിച്ചിരിക്കുന്നു."
MAL_HUAI_TR_686,"This portable speaker from Amazon can easily connect, but the sound quality should be improved.",AI,"ആമസോണിൽ നിന്നുള്ള ഈ പോർട്ടബിൾ സ്പീക്കർ എളുപ്പത്തിൽ ബന്ധിപ്പിക്കാനും കഴിയും, പക്ഷേ ശബ്ദ നിലവാരം മെച്ചപ്പെടുത്തണം."
MAL_HUAI_TR_687,"This power strip from Amazon is easily working, but the problem of overcharging occurred.",AI,"ആമസോണിൽ നിന്നുള്ള ഈ വൈദ്യുതി സ്ട്രിപ്പ് എളുപ്പത്തിൽ പ്രവർത്തിക്കുന്നു, പക്ഷേ ഓവർചാർജിംഗിന്റെ പ്രശ്നം സംഭവിച്ചു."
MAL_HUAI_TR_688,"This small female smart device purchased from Amazon is very beneficial, but it seems to be reduced.",AI,"ആമസോണിൽ നിന്ന് വാങ്ങിയ ഈ ചെറിയ സ്ത്രീ സ്മാർട്ട് ഉപകരണം വളരെ പ്രയോജനകരമാണ്, പക്ഷേ അത് കുറച്ചതായി തോന്നുന്നു."
MAL_HUAI_TR_689,"This fitness tracker from Amazon is providing very real data, but sometimes senses are complicated.",AI,"ആമസോണിൽ നിന്നുള്ള ഫിറ്റ്നസ് ട്രാക്കർ വളരെ യഥാർത്ഥ ഡാറ്റ നൽകുന്നു, പക്ഷേ ചിലരെ ഇന്ദ്രിയങ്ങൾ സങ്കീർണ്ണമാണ്."
MAL_HUAI_TR_690,"This smart is purchased from Amazon, but its performance and design is very well.",AI,"ഈ സ്മാർട്ട് ആമസോണിൽ നിന്ന് വാങ്ങുന്നു, പക്ഷേ അതിന്റെ പ്രകടനവും രൂപകൽപ്പനയും വളരെ മികച്ചതാണ്."
MAL_HUAI_TR_691,"This portable charger can be exchanged from Amazon, but the battery drain can be used for a while.",AI,"ഈ പോർട്ടബിൾ ചാർജർ ആമസോണിൽ നിന്ന് കൈമാറ്റം ചെയ്യാം, പക്ഷേ കുറച്ച് സമയത്തേക്ക് ബാറ്ററി ഡ്രെയിൻ ഉപയോഗിക്കാം."
MAL_HUAI_TR_692,"This digital camera from Amazon is easily operating, but there has been minor problems because of hot charging.",AI,"ആമസോണിൽ നിന്നുള്ള ഈ ഡിജിറ്റൽ ക്യാമറ എളുപ്പത്തിൽ പ്രവർത്തിക്കുന്നു, പക്ഷേ ചൂടുള്ള ചാർജ്ജുചെയ്തതിനാൽ ചെറിയ പ്രശ്നങ്ങളുണ്ട്."
MAL_HUAI_TR_693,"The entire deodope products I have purchased is in poor quality, and these materials are very weak.",AI,"ഞാൻ വാങ്ങിയ മുഴുവൻ ഡിഡോപ്പ് ഉൽപ്പന്നങ്ങളും ഗുണനിലവാരത്തിലാണ്, ഈ വസ്തുക്കൾ വളരെ ദുർബലമാണ്."
MAL_HUAI_TR_694,The product sells Rs 99 is the product of selling with a delivery charge.,AI,ഡെലിവറി ചാർജുമായി വിൽക്കുന്നതിന്റെ ഫലമാണ് ഉൽപ്പന്നം 99 രൂപ.
MAL_HUAI_TR_695,"I'm not the deodap cleaner, not anywhere available anywhere is available anywhere, the total stone products.",AI,"ഞാൻ ഡിയോഡാപ്പ് ക്ലീനല്ല, കൂടാതെ എവിടെയും ലഭ്യമല്ല, മൊത്തം ശിലാ ഉൽപന്നങ്ങൾ എവിടെയും ലഭ്യമാണ്."
MAL_HUAI_TR_696,Deodap product is required for Rs 12 and the Diodeap Product requires Rs 99 and delivery charge of Rs.,AI,"12 രൂപയ്ക്ക് ഡിയോഡാപ്പ് ഉൽപ്പന്നം ആവശ്യമാണ്, റിയോയിഡ് ഉൽപ്പന്നത്തിന് 99 രൂപയും ഡെലിവറി ചാർജും ആവശ്യമാണ്."
MAL_HUAI_TR_697,"As we have said, these deodapped products may be broken and have a broken propacts.",AI,"ഞങ്ങൾ പറഞ്ഞതുപോലെ, ഈ ഡിയോഡാർഡ് ഉൽപ്പന്നങ്ങൾ തകർക്കപ്പെടാം, തകർന്ന പ്രവണതയുണ്ട്."
MAL_HUAI_TR_698,"Review in many Hindi channels, Deodap products are not reliable.",AI,"പല ഹിന്ദി ചാനലുകളിലും അവലോകനം, ഡിയോഡാപ്പ് ഉൽപ്പന്നങ്ങൾ വിശ്വസനീയമല്ല."
MAL_HUAI_TR_699,"Deodap is a lot of products, the alternative alternative to the alternative, and finally receives.",AI,"ഇതര ബദൽ, ഇതര ബദൽ, ഒടുവിൽ ലഭിക്കുന്ന ധാരാളം ഉൽപ്പന്നങ്ങളാണ് ഡിയോഡാപ്പ്."
MAL_HUAI_TR_700,"When the disorders came to the connection, the Customer Support takes a lot of time when the Customer Support is convenient and often does not get answer.",AI,"ആശയവിനിടയിൽ വൈകല്യങ്ങൾ വന്നപ്പോൾ, ഉപഭോക്തൃ പിന്തുണ സൗകര്യപ്രദമാണെന്നും പലപ്പോഴും ഉത്തരം ലഭിക്കാത്തതിൽ ഉപഭോക്തൃ പിന്തുണ ധാരാളം സമയമെടുക്കും."
MAL_HUAI_TR_701,"The airtel connection I am using will be under constantly, but will only get a good speed with the Fiber connection.",AI,"ഞാൻ ഉപയോഗിക്കുന്ന എയർടെൽ കണക്ഷൻ നിരന്തരം കീഴിലായിരിക്കും, പക്ഷേ ഫൈബർ കണക്ഷനുമായി ഒരു നല്ല വേഗത മാത്രമേ ലഭിക്കൂ."
MAL_HUAI_TR_702,"The BSNL is planning to take the service to improve service, but a little more price.",AI,"സേവനം മെച്ചപ്പെടുത്തുന്നതിന് ബിഎസ്എൻഎൽ സേവനം എടുക്കാൻ പദ്ധതിയിടുന്നു, പക്ഷേ കുറച്ചുകൂടി വില."
MAL_HUAI_TR_703,"If the Kerala project has been using Kerala for five years, its connection is reliable.",AI,"കേരള പദ്ധതി അഞ്ച് വർഷമായി കേരളം ഉപയോഗിക്കുന്നുണ്ടെങ്കിൽ, അതിന്റെ കണക്ഷൻ വിശ്വസനീയമാണ്."
MAL_HUAI_TR_704,"The Geo's service is suppose to improve, but it will be a problem with quickly.",AI,"ജിയോയുടെ സേവനം മെച്ചപ്പെടുമെന്ന് കരുതുക, പക്ഷേ അത് വേഗത്തിൽ ഒരു പ്രശ്നമായിരിക്കും."
MAL_HUAI_TR_705,"When you talk about mobile data, it is a variety of reasons for Airtel's fiber connection.",AI,"നിങ്ങൾ മൊബൈൽ ഡാറ്റയെക്കുറിച്ച് സംസാരിക്കുമ്പോൾ, എയർടെല്ലിന്റെ ഫൈബർ കണക്ഷന്റെ വിവിധ കാരണങ്ങളാണിവ."
MAL_HUAI_TR_706,"When using Airtel now, sometimes I complains a complaint against the cease of connection.",AI,"എയർടെൽ ഉപയോഗിക്കുമ്പോൾ, ചിലപ്പോൾ ഞാൻ കണക്ഷൻ അവസാനിപ്പിക്കുന്നതിനെതിരെ പരാതി നൽകുന്നു."
MAL_HUAI_TR_707,"BSNL Fiber connection is reliable, but there is always the problems in bad weather.",AI,"ബിഎസ്എൻഎൽ ഫൈബർ കണക്ഷൻ വിശ്വസനീയമാണ്, പക്ഷേ എല്ലായ്പ്പോഴും മോശം കാലാവസ്ഥയിൽ പ്രശ്നങ്ങളുണ്ട്."
MAL_HUAI_TR_708,"If the problem is, users can understand Airtel Prompt Service AR.",AI,"പ്രശ്നം ഉണ്ടെങ്കിൽ, ഉപയോക്താക്കൾക്ക് എയർടെൽ പ്രോംപ്റ്റ് സേവനം മനസ്സിലാക്കാൻ കഴിയും ar."
MAL_HUAI_TR_709,"To address speed of speed from Fiber Connection, Geo's new projects have become a good solution to users.",AI,"ഫൈബർ കണക്ഷനിൽ നിന്ന് വേഗതയുടെ വേഗത പരിഹരിക്കാൻ, ജിയോയുടെ പുതിയ പ്രോജക്റ്റുകൾ ഉപയോക്താക്കൾക്ക് ഒരു നല്ല പരിഹാരമായി മാറിയിരിക്കുന്നു."
MAL_HUAI_TR_710,"The Gio connection I am using often becomes slow, but the price has declined.",AI,"ഞാൻ ഉപയോഗിക്കുന്ന ജിയോ കണക്ഷൻ മന്ദഗതിയിലാകുന്നു, പക്ഷേ വില കുറഞ്ഞു."
MAL_HUAI_TR_711,I have seen the Airtel's connection to any time.,AI,ഞാൻ എപ്പോൾ വേണമെങ്കിലും എയർടെല്ലിന്റെ കണക്ഷൻ കണ്ടു.
MAL_HUAI_TR_712,"With the fiber connection, the big speed is also available and good work, but sometimes malfunctions are found.",AI,"ഫൈബർ കണക്ഷനുമായി, വലിയ വേഗതയും നല്ല ജോലിയും, പക്ഷേ ചിലപ്പോൾ തകരാറുകൾ കണ്ടെത്തി."
MAL_HUAI_TR_713,"During clean, 5G connection works fast quickly.",AI,"വൃത്തിയുള്ള സമയത്ത്, 5 ജി കണക്ഷൻ വേഗത്തിൽ പ്രവർത്തിക്കുന്നു."
MAL_HUAI_TR_714,"Customer Care is not always helpful, the Airtel's service is not physically good.",AI,"ഉപഭോക്തൃ പരിചരണം എല്ലായ്പ്പോഴും സഹായകരമല്ല, എയർടെല്ലിന്റെ സേവനം ശാരീരികമായി നല്ലതല്ല."
MAL_HUAI_TR_715,"Although the speed of the BSNL will be stable, but the service is sometimes catching.",AI,ബിഎസ്എൻഎല്ലിന്റെ വേഗത സ്ഥിരത പുലർത്തുമെങ്കിലും സേവനം ചിലപ്പോൾ പിടിക്കുന്നു.
MAL_HUAI_TR_716,"I don't have big problems on Geo's 4G network, but the speed is less.",AI,"ജിയോയുടെ 4 ജി നെറ്റ്വർക്കിൽ എനിക്ക് വലിയ പ്രശ്നങ്ങളില്ല, പക്ഷേ വേഗത കുറവാണ്."
MAL_HUAI_TR_717,"If the connection is porn in 24 hours, the parameters are stunned, but the Kerala project is confusing.",AI,"കണക്ഷൻ 24 മണിക്കൂറിനുള്ളിൽ അശ്ലീലമാണെങ്കിൽ, പാരാമീറ്ററുകൾ സ്തംഭിച്ചു, പക്ഷേ കേരള പദ്ധതി ആശയക്കുഴപ്പത്തിലാക്കുന്നു."
MAL_HUAI_TR_718,"With Geo Fiber Technology, I have found that the best for those who have great data usage is best suitable for the use of large data usage.",AI,"ജിയോ ഫൈബർ സാങ്കേതികവിദ്യ ഉപയോഗിച്ച്, മികച്ച ഡാറ്റ ഉപയോഗം ഉള്ളവർക്ക് ഏറ്റവും മികച്ചത് വലിയ ഡാറ്റ ഉപയോഗ ഉപയോഗത്തിന് അനുയോജ്യമാണെന്ന് ഞാൻ കണ്ടെത്തി."
MAL_HUAI_TR_719,"The statue of BSNL is required to maintain the stable speed, to maintain the stable speed.",AI,സ്ഥിരതയുള്ള വേഗത നിലനിർത്താൻ സ്ഥിരതയുള്ള വേഗത നിലനിർത്താൻ ബിഎസ്എൻഎല്ലിന്റെ പ്രതിമ ആവശ്യമാണ്.
MAL_HUAI_TR_720,"Airtel's Connection Sometimes the Slow is Slow, causing the impression of consumers.",AI,"എയർടെല്ലിന്റെ കണക്ഷൻ ചിലപ്പോൾ മന്ദഗതിയിലുള്ളതാണ്, ഉപഭോക്താക്കളുടെ മതിപ്പ് കാരണമാകുന്നു."
MAL_HUAI_TR_721,"Geo's Broadband Speed ​​is reliable, but the rural area connection was not enabled.",AI,"ജിയോയുടെ ബ്രോഡ്ബാൻഡ് വേഗത വിശ്വസനീയമാണ്, പക്ഷേ ഗ്രാമപ്രദേശ കണക്ഷൻ പ്രവർത്തനക്ഷമമാക്കിയില്ല."
MAL_HUAI_TR_722,I don't face any problems with BSNL connection but to slow down some places.,AI,"ബിഎസ്എൻഎൽ കണക്ഷനിലുള്ള ഒരു പ്രശ്നവും ഞാൻ അഭിമുഖീകരിക്കുന്നില്ല, മറിച്ച് ചില സ്ഥലങ്ങൾ മന്ദഗതിയിലാക്കുക."
MAL_HUAI_TR_723,"The Fiber Broadband of Kerala issued, gives more reliable stable connections.",AI,കേരളത്തിന്റെ ഫൈബർ ബ്രോഡ്ബാൻഡ് കൂടുതൽ വിശ്വസനീയമായ സ്ഥിരതയുള്ള കണക്ഷനുകൾ നൽകുന്നു.
MAL_HUAI_TR_724,It is intended to use more than 5G to get more speed to see the cheap websites.,AI,വിലകുറഞ്ഞ വെബ്സൈറ്റുകൾ കാണുന്നതിന് കൂടുതൽ വേഗത നേടുന്നതിന് 5g ൽ കൂടുതൽ വേഗത ഉപയോഗിക്കാനാണ് ഇത് ഉദ്ദേശിക്കുന്നത്.
MAL_HUAI_TR_725,"While the connection causes any problems, the long-distance service or technical solutions will be recorded.",AI,"കണക്ഷൻ ഏത് പ്രശ്നങ്ങൾക്കും കാരണമാകുമ്പോൾ, ദീർഘദൂര സേവനം അല്ലെങ്കിൽ സാങ്കേതിക പരിഹാരങ്ങൾ രേഖപ്പെടുത്തും."
MAL_HUAI_TR_726,"Geo Fiber is the best choice to please normal consumers, but the Gio 5G connection continues to the challenge.",AI,"സാധാരണ ഉപഭോക്താക്കളെ പ്രീതിപ്പെടുത്താനുള്ള ഏറ്റവും മികച്ച തിരഞ്ഞെടുപ്പാണ് ജിയോ ഫൈജുകൾ, പക്ഷേ ജിയോ 5 ജി കണക്ഷൻ വെല്ലുവിളിയിലേക്ക് തുടരുന്നു."
MAL_HUAI_TR_727,"The apps I use have received the stable connection through airtel, but the service is interrupted during some times.",AI,"എനിക്ക് ഉപയോഗിക്കുന്ന അപ്ലിക്കേഷനുകൾ എയർടെൽ വഴി സ്ഥിരതയുള്ള കണക്ഷൻ ലഭിച്ചു, പക്ഷേ ചില സമയങ്ങളിൽ സേവനം തടസ്സപ്പെടുന്നു."
MAL_HUAI_TR_728,"The service of the BSNL Fiber connection is considered difficult, but some spaces have improved.",AI,"ബിഎസ്എൻഎൽ ഫൈബർ കണക്ഷന്റെ സേവനം ബുദ്ധിമുട്ടാണ്, പക്ഷേ ചില ഇടങ്ങൾ മെച്ചപ്പെട്ടു."
MAL_HUAI_TR_729,Kerala division Providers prepare a wide variety of plans according to client demands.,AI,കേരള ഡിവിഷൻ ദാതാക്കൾ ക്ലയന്റ് ആവശ്യങ്ങൾക്കനുസരിച്ച് വൈവിധ്യമാർന്ന പദ്ധതികൾ തയ്യാറാക്കുന്നു.
MAL_HUAI_TR_730,"The 4G service of BSNL will be very slow, but it is in progress with 5G.",AI,"ബിഎസ്എൻഎല്ലിന്റെ 4 ജി സേവനം വളരെ മന്ദഗതിയിലാകും, പക്ഷേ 5 ജിയുമായി ഇത് പുരോഗതിയിലാണ്."
MAL_HUAI_TR_731,"Give the best internet service with geo fiber, so I am less chaos.",AI,"ജിയോ ഫൈബറുമായി മികച്ച ഇന്റർനെറ്റ് സേവനം നൽകുക, അതിനാൽ ഞാൻ കുഴപ്പമില്ല."
MAL_HUAI_TR_732,"Airtel's connection is not working at all space, some places get better in some places.",AI,"എയർടെല്ലിന്റെ കണക്ഷൻ എല്ലാ ബഹിരാകാശത്തും പ്രവർത്തിക്കുന്നില്ല, ചില സ്ഥലങ്ങളിൽ ചില സ്ഥലങ്ങൾ മെച്ചപ്പെടുന്നു."
MAL_HUAI_TR_733,"The Fiber connection occurs in the Fiber connection, improving the thrilleon data.",AI,"ത്രോൺ ഡാറ്റ മെച്ചപ്പെടുത്തി, ഫൈബർ കണക്ഷനിൽ ഫൈബർ കണക്ഷൻ സംഭവിക്കുന്നു."
MAL_HUAI_TR_734,"To eliminate any problems in the Geo Fiber connection, the team can be analyzed.",AI,ജിയോ ഫൈബർ കണക്ഷനിൽ എന്തെങ്കിലും പ്രശ്നങ്ങൾ ഇല്ലാതാക്കാൻ ടീമിന് വിശകലനം ചെയ്യാം.
MAL_HUAI_TR_735,I see BSNL 5G connection is a strong possibility to break in new situations.,AI,പുതിയ സാഹചര്യങ്ങളിൽ തകർക്കാനുള്ള ശക്തമായ സാധ്യതയാണ് ബിഎസ്എൻഎൽ 5 ജി കണക്ഷൻ ഞാൻ കാണുന്നത്.
MAL_HUAI_TR_736,"Service is improved with 5G, but there is no such strong connection.",AI,"5 ജി ഉപയോഗിച്ച് സേവനം മെച്ചപ്പെടുത്തി, പക്ഷേ അത്തരം ശക്തമായ കണക്ഷനില്ല."
MAL_HUAI_TR_737,"Geo's connection is thought to be more loan, but sometimes there are lapses in its transmission times.",AI,"ജിയോയുടെ കണക്ഷൻ കൂടുതൽ വായ്പയാണെന്ന് കരുതപ്പെടുന്നു, പക്ഷേ ചിലപ്പോൾ അതിന്റെ പ്രക്ഷേപണ സമയങ്ങളിൽ കുറയുന്നു."
MAL_HUAI_TR_738,"The new bill plan may be formulated by Airtel, but always the time to form the Internet was long.",AI,"പുതിയ ബിൽ പദ്ധതി എയർടെൽ രൂപീകരിച്ചേക്കാം, പക്ഷേ എല്ലായ്പ്പോഴും ഇന്റർനെറ്റ് രൂപീകരിക്കുന്നതിനുള്ള സമയം നീളമായിരുന്നു."
MAL_HUAI_TR_739,"Geo Air Fiber is working naturally, but notice that the lack of the lack of the lack of the lack of the lack of the lack of the lack of the lack of the lack of the lack of the lack of the lack of lack of lack of lack of lack of lack].",AI,"ജിയോ എയർ ഫൈബർ സ്വാഭാവികമായും പ്രവർത്തിക്കുന്നു, പക്ഷേ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവമാണ്അഭാവത്തിന്റെ അഭാവത്തിന്റെ അഭാവം."
MAL_HUAI_TR_740,The barrier of BSNL servises make a huge setback on blocking your activity.,AI,നിങ്ങളുടെ പ്രവർത്തനം തടയുന്നതിനായി ബിഎസ്എൻഎൽ സേലത്തിന്റെ തടസ്സം ഒരു വലിയ തിരിച്ചടി ഉണ്ടാക്കുന്നു.
MAL_HUAI_TR_741,Gree 5G network works from the price of upload speed and the upload speed and others.,AI,അപ്ലോഡ് വേഗതയുടെയും അപ്ലോഡ് വേഗതയുടെയും മറ്റുള്ളവരിൽ നിന്നും ഗ്രീ 5 ജി നെറ്റ്വർക്ക് പ്രവർത്തിക്കുന്നു.
MAL_HUAI_TR_742,"In Kannur district, the Kerala project works great, but the service to other regions is losing the service to other areas.",AI,"കണ്ണൂർ ജില്ലയിൽ കേരള പദ്ധതി മികച്ച രീതിയിൽ പ്രവർത്തിക്കുന്നു, പക്ഷേ മറ്റ് പ്രദേശങ്ങളിലേക്കുള്ള സേവനം മറ്റ് പ്രദേശങ്ങൾക്ക് സേവനം നഷ്ടപ്പെടുന്നു."
